<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
LNZL,30,141209,173000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,141209,180000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,141209,183000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,141209,190000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,151209,110000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,151209,113000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,151209,120000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,151209,123000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,151209,130000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,151209,133000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,151209,140000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,151209,143000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,151209,150000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,151209,153000,850.0000000,850.0000000,850.0000000,850.0000000,38
LNZL,30,151209,160000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,151209,163000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,151209,170000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,151209,173000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,151209,180000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,151209,183000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,151209,190000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,161209,110000,900.0000000,900.0000000,900.0000000,900.0000000,14
LNZL,30,161209,113000,830.0100000,830.0100000,830.0100000,830.0100000,0
LNZL,30,161209,120000,830.1000000,830.1000000,830.0100000,830.0100000,76
LNZL,30,161209,123000,836.0000000,895.0000000,836.0000000,895.0000000,100
LNZL,30,161209,130000,835.0000000,835.0000000,835.0000000,835.0000000,0
LNZL,30,161209,133000,835.0000000,835.0000000,835.0000000,835.0000000,0
LNZL,30,161209,140000,851.1500000,851.1500000,835.0000000,835.0000000,12
LNZL,30,161209,143000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,161209,150000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,161209,153000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,161209,160000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,161209,163000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,161209,170000,850.0000000,850.0000000,850.0000000,850.0000000,76
LNZL,30,161209,173000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,161209,180000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,161209,183000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,161209,190000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,171209,110000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,171209,113000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,171209,120000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,171209,123000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,171209,130000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,171209,133000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,171209,140000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,171209,143000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,171209,150000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,171209,153000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,171209,160000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,171209,163000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,171209,170000,850.0000000,850.0000000,850.0000000,850.0000000,3
LNZL,30,171209,173000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,171209,180000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,171209,183000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,171209,190000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,181209,110000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,181209,113000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,181209,120000,850.0000000,850.0000000,850.0000000,850.0000000,20
LNZL,30,181209,123000,850.0000000,850.0000000,850.0000000,850.0000000,1
LNZL,30,181209,130000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,181209,133000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,181209,140000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,181209,143000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,181209,150000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,181209,153000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,181209,160000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,181209,163000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,181209,170000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,181209,173000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,181209,180000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,181209,183000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,181209,190000,850.0000000,850.0000000,850.0000000,850.0000000,76
LNZL,30,211209,110000,821.0000000,821.0000000,821.0000000,821.0000000,1
LNZL,30,211209,113000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,211209,120000,850.0000000,850.0000000,850.0000000,850.0000000,10
LNZL,30,211209,123000,850.0000000,850.0000000,850.0000000,850.0000000,5
LNZL,30,211209,130000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,211209,133000,850.0000000,850.0000000,850.0000000,850.0000000,153
LNZL,30,211209,140000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,211209,143000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,211209,150000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,211209,153000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,211209,160000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,211209,163000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,211209,170000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,211209,173000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,211209,180000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,211209,183000,850.0000000,850.0000000,850.0000000,850.0000000,99
LNZL,30,211209,190000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,231209,110000,879.9900000,879.9900000,836.0000000,836.0000000,103
LNZL,30,231209,113000,863.0000000,863.0000000,863.0000000,863.0000000,0
LNZL,30,231209,120000,863.0000000,863.0000000,863.0000000,863.0000000,0
LNZL,30,231209,123000,863.0000000,863.0000000,863.0000000,863.0000000,0
LNZL,30,231209,130000,863.0000000,863.0000000,863.0000000,863.0000000,0
LNZL,30,231209,133000,863.0000000,863.0000000,863.0000000,863.0000000,0
LNZL,30,231209,140000,863.0000000,863.0000000,863.0000000,863.0000000,0
LNZL,30,231209,143000,863.0000000,863.0000000,863.0000000,863.0000000,0
LNZL,30,231209,150000,863.0000000,863.0000000,863.0000000,863.0000000,0
LNZL,30,231209,153000,863.0000000,863.0000000,863.0000000,863.0000000,0
LNZL,30,231209,160000,863.0000000,863.0000000,863.0000000,863.0000000,0
LNZL,30,231209,163000,863.0000000,863.0000000,863.0000000,863.0000000,0
LNZL,30,231209,170000,863.0000000,863.0000000,863.0000000,863.0000000,0
LNZL,30,231209,173000,863.0000000,863.0000000,863.0000000,863.0000000,0
LNZL,30,231209,180000,840.0000000,863.0000000,837.0100000,863.0000000,19
LNZL,30,231209,183000,836.0100000,836.0100000,836.0100000,836.0100000,1
LNZL,30,231209,190000,836.0100000,836.0100000,836.0100000,836.0100000,0
LNZL,30,241209,110000,831.0100000,831.0100000,831.0100000,831.0100000,0
LNZL,30,241209,113000,831.0100000,831.0100000,831.0100000,831.0100000,1
LNZL,30,241209,120000,831.5000000,831.5000000,831.5000000,831.5000000,1
LNZL,30,241209,123000,831.5000000,831.5000000,831.5000000,831.5000000,0
LNZL,30,241209,130000,831.5000000,831.5000000,831.5000000,831.5000000,0
LNZL,30,241209,133000,831.5000000,831.5000000,831.5000000,831.5000000,0
LNZL,30,241209,140000,831.5000000,831.5000000,831.5000000,831.5000000,0
LNZL,30,241209,143000,831.5000000,831.5000000,831.5000000,831.5000000,0
LNZL,30,241209,150000,831.5000000,831.5000000,831.5000000,831.5000000,0
LNZL,30,241209,153000,831.5000000,831.5000000,831.5000000,831.5000000,0
LNZL,30,241209,160000,831.5000000,831.5000000,831.5000000,831.5000000,0
LNZL,30,241209,163000,831.5000000,831.5000000,831.5000000,831.5000000,0
LNZL,30,241209,170000,831.5000000,831.5000000,831.5000000,831.5000000,0
LNZL,30,241209,173000,831.5000000,831.5000000,831.5000000,831.5000000,0
LNZL,30,241209,180000,831.5000000,831.5000000,831.5000000,831.5000000,0
LNZL,30,241209,183000,831.5000000,831.5000000,831.5000000,831.5000000,0
LNZL,30,241209,190000,831.5000000,831.5000000,831.5000000,831.5000000,0
LNZL,30,281209,110000,830.0000000,830.0000000,830.0000000,830.0000000,0
LNZL,30,281209,113000,830.0000000,830.0000000,830.0000000,830.0000000,0
LNZL,30,281209,120000,830.0000000,830.0000000,830.0000000,830.0000000,0
LNZL,30,281209,123000,830.0000000,830.0000000,830.0000000,830.0000000,0
LNZL,30,281209,130000,830.0000000,830.0000000,830.0000000,830.0000000,0
LNZL,30,281209,133000,830.0000000,830.0000000,830.0000000,830.0000000,0
LNZL,30,281209,140000,830.0000000,830.0000000,830.0000000,830.0000000,0
LNZL,30,281209,143000,830.0000000,830.0000000,830.0000000,830.0000000,0
LNZL,30,281209,150000,830.0000000,830.0000000,830.0000000,830.0000000,0
LNZL,30,281209,153000,830.0000000,830.0000000,830.0000000,830.0000000,4
LNZL,30,281209,160000,830.0100000,830.0100000,830.0100000,830.0100000,0
LNZL,30,281209,163000,830.0100000,830.0100000,830.0100000,830.0100000,0
LNZL,30,281209,170000,830.0100000,830.0100000,830.0100000,830.0100000,0
LNZL,30,281209,173000,830.0100000,830.0100000,830.0100000,830.0100000,0
LNZL,30,281209,180000,830.0100000,830.0100000,830.0100000,830.0100000,11
LNZL,30,281209,183000,830.0100000,830.0100000,830.0100000,830.0100000,0
LNZL,30,281209,190000,830.0100000,830.0100000,830.0100000,830.0100000,0
LNZL,30,291209,110000,864.0000000,879.0000000,864.0000000,879.0000000,112
LNZL,30,291209,113000,879.0000000,879.0000000,879.0000000,879.0000000,0
LNZL,30,291209,120000,879.0000000,879.0000000,879.0000000,879.0000000,0
LNZL,30,291209,123000,879.0000000,879.0000000,879.0000000,879.0000000,0
LNZL,30,291209,130000,879.0000000,879.0000000,879.0000000,879.0000000,0
LNZL,30,291209,133000,879.0000000,879.0000000,879.0000000,879.0000000,0
LNZL,30,291209,140000,879.0000000,879.0000000,879.0000000,879.0000000,0
LNZL,30,291209,143000,879.0000000,879.0000000,879.0000000,879.0000000,0
LNZL,30,291209,150000,879.0000000,879.0000000,879.0000000,879.0000000,0
LNZL,30,291209,153000,879.0000000,879.0000000,879.0000000,879.0000000,0
LNZL,30,291209,160000,879.0000000,879.0000000,879.0000000,879.0000000,0
LNZL,30,291209,163000,879.0000000,879.0000000,879.0000000,879.0000000,0
LNZL,30,291209,170000,879.0000000,879.0000000,879.0000000,879.0000000,0
LNZL,30,291209,173000,879.0000000,879.0000000,879.0000000,879.0000000,0
LNZL,30,291209,180000,879.0000000,879.0000000,879.0000000,879.0000000,0
LNZL,30,291209,183000,879.0000000,879.0000000,879.0000000,879.0000000,0
LNZL,30,291209,190000,879.0000000,879.0000000,879.0000000,879.0000000,0
LNZL,30,301209,110000,860.0000000,860.0000000,860.0000000,860.0000000,0
LNZL,30,301209,113000,860.0000000,860.0000000,860.0000000,860.0000000,0
LNZL,30,301209,120000,860.0000000,860.0000000,860.0000000,860.0000000,1
LNZL,30,301209,123000,870.0000000,870.0000000,870.0000000,870.0000000,0
LNZL,30,301209,130000,870.0000000,870.0000000,870.0000000,870.0000000,0
LNZL,30,301209,133000,870.0000000,870.0000000,870.0000000,870.0000000,10
LNZL,30,301209,140000,870.0000000,870.0000000,870.0000000,870.0000000,0
LNZL,30,301209,143000,870.0000000,870.0000000,870.0000000,870.0000000,0
LNZL,30,301209,150000,870.0000000,870.0000000,870.0000000,870.0000000,0
LNZL,30,301209,153000,870.0000000,870.0000000,870.0000000,870.0000000,0
LNZL,30,301209,160000,870.0000000,870.0000000,870.0000000,870.0000000,0
LNZL,30,301209,163000,870.0000000,870.0000000,870.0000000,870.0000000,0
LNZL,30,301209,170000,870.0000000,870.0000000,870.0000000,870.0000000,0
LNZL,30,301209,173000,870.0000000,870.0000000,870.0000000,870.0000000,0
LNZL,30,301209,180000,870.0000000,870.0000000,870.0000000,870.0000000,0
LNZL,30,301209,183000,870.0000000,870.0000000,870.0000000,870.0000000,0
LNZL,30,301209,190000,870.0000000,870.0000000,870.0000000,870.0000000,0
LNZL,30,311209,110000,865.9800000,865.9800000,865.9800000,865.9800000,0
LNZL,30,311209,113000,865.9800000,865.9800000,865.9800000,865.9800000,0
LNZL,30,311209,120000,865.9800000,865.9800000,805.0700000,805.0700000,22
LNZL,30,311209,123000,805.0700000,805.0700000,805.0700000,805.0700000,0
LNZL,30,311209,130000,805.0700000,805.0700000,805.0700000,805.0700000,0
LNZL,30,311209,133000,805.0700000,805.0700000,805.0700000,805.0700000,0
LNZL,30,311209,140000,805.0700000,805.0700000,805.0700000,805.0700000,0
LNZL,30,311209,143000,805.0700000,805.0700000,805.0700000,805.0700000,0
LNZL,30,311209,150000,805.0700000,805.0700000,805.0700000,805.0700000,0
LNZL,30,311209,153000,805.0700000,805.0700000,805.0700000,805.0700000,0
LNZL,30,311209,160000,805.0700000,805.0700000,805.0700000,805.0700000,0
LNZL,30,311209,163000,805.0700000,805.0700000,805.0700000,805.0700000,0
LNZL,30,311209,170000,805.0700000,805.0700000,805.0700000,805.0700000,0
LNZL,30,311209,173000,805.0700000,805.0700000,805.0700000,805.0700000,0
LNZL,30,311209,180000,805.0700000,805.0700000,805.0700000,805.0700000,0
LNZL,30,311209,183000,805.0700000,805.0700000,805.0700000,805.0700000,0
LNZL,30,311209,190000,805.0700000,805.0700000,805.0700000,805.0700000,0
LNZL,30,110110,110000,880.0000000,880.0000000,880.0000000,880.0000000,45
LNZL,30,110110,113000,770.0000000,770.0000000,770.0000000,770.0000000,0
LNZL,30,110110,120000,831.0000000,831.0000000,606.6600000,770.0000000,147
LNZL,30,110110,123000,781.0000000,781.0000000,781.0000000,781.0000000,5
LNZL,30,110110,130000,799.0400000,799.0400000,791.0000000,791.0000000,7
LNZL,30,110110,133000,789.9900000,790.0000000,789.9900000,790.0000000,22
LNZL,30,110110,140000,786.9600000,786.9600000,786.9600000,786.9600000,0
LNZL,30,110110,143000,786.9600000,786.9600000,786.9600000,786.9600000,0
LNZL,30,110110,150000,786.9600000,786.9600000,786.9600000,786.9600000,0
LNZL,30,110110,153000,786.9600000,786.9600000,786.9600000,786.9600000,0
LNZL,30,110110,160000,786.9600000,786.9600000,786.9600000,786.9600000,0
LNZL,30,110110,163000,786.9600000,786.9600000,786.9600000,786.9600000,0
LNZL,30,110110,170000,786.9600000,786.9600000,786.9600000,786.9600000,0
LNZL,30,110110,173000,787.0400000,787.0400000,786.9600000,786.9600000,25
LNZL,30,110110,180000,806.8400000,806.8400000,806.8400000,806.8400000,0
LNZL,30,110110,183000,806.8400000,806.8400000,806.8400000,806.8400000,0
LNZL,30,110110,190000,806.8400000,806.8400000,806.8400000,806.8400000,4
LNZL,30,120110,110000,791.2500000,791.2500000,790.0000000,790.0000000,3
LNZL,30,120110,113000,814.9900000,814.9900000,814.9900000,814.9900000,0
LNZL,30,120110,120000,814.9900000,814.9900000,814.9900000,814.9900000,0
LNZL,30,120110,123000,814.9900000,814.9900000,814.9900000,814.9900000,0
LNZL,30,120110,130000,814.9900000,814.9900000,814.9900000,814.9900000,0
LNZL,30,120110,133000,812.4900000,814.9900000,812.4900000,814.9900000,11
LNZL,30,120110,140000,801.9400000,801.9400000,801.9400000,801.9400000,2
LNZL,30,120110,143000,807.3800000,807.3800000,807.3800000,807.3800000,0
LNZL,30,120110,150000,807.3800000,807.3800000,807.3800000,807.3800000,0
LNZL,30,120110,153000,807.3800000,807.3800000,807.3800000,807.3800000,0
LNZL,30,120110,160000,807.3800000,807.3800000,807.3800000,807.3800000,0
LNZL,30,120110,163000,807.3800000,807.3800000,807.3800000,807.3800000,0
LNZL,30,120110,170000,807.3800000,807.3800000,807.3800000,807.3800000,0
LNZL,30,120110,173000,807.3800000,807.3800000,807.3800000,807.3800000,0
LNZL,30,120110,180000,807.3800000,807.3800000,807.3800000,807.3800000,1
LNZL,30,120110,183000,815.3900000,815.3900000,815.3900000,815.3900000,0
LNZL,30,120110,190000,815.3900000,815.3900000,815.3900000,815.3900000,5
LNZL,30,130110,110000,855.1000000,855.1000000,855.1000000,855.1000000,0
LNZL,30,130110,113000,855.1000000,855.1000000,855.1000000,855.1000000,0
LNZL,30,130110,120000,855.1000000,855.1000000,855.1000000,855.1000000,0
LNZL,30,130110,123000,855.1000000,855.1000000,855.1000000,855.1000000,0
LNZL,30,130110,130000,855.1000000,855.1000000,855.1000000,855.1000000,0
LNZL,30,130110,133000,855.1000000,855.1000000,855.1000000,855.1000000,0
LNZL,30,130110,140000,855.1000000,855.1000000,855.1000000,855.1000000,0
LNZL,30,130110,143000,855.1000000,855.1000000,855.1000000,855.1000000,0
LNZL,30,130110,150000,855.1000000,855.1000000,855.1000000,855.1000000,0
LNZL,30,130110,153000,855.1000000,855.1000000,855.1000000,855.1000000,0
LNZL,30,130110,160000,855.1000000,855.1000000,855.1000000,855.1000000,1
LNZL,30,130110,163000,847.6500000,847.6500000,847.6500000,847.6500000,0
LNZL,30,130110,170000,847.6500000,847.6500000,847.6500000,847.6500000,0
LNZL,30,130110,173000,847.6500000,847.6500000,847.6500000,847.6500000,1
LNZL,30,130110,180000,847.6500000,847.6500000,847.6500000,847.6500000,1
LNZL,30,130110,183000,848.0000000,848.0000000,848.0000000,848.0000000,0
LNZL,30,130110,190000,848.0000000,848.0000000,848.0000000,848.0000000,1
LNZL,30,140110,110000,821.0000000,821.0000000,821.0000000,821.0000000,8
LNZL,30,140110,113000,814.2200000,814.2200000,814.2200000,814.2200000,4
LNZL,30,140110,120000,830.0000000,830.0000000,830.0000000,830.0000000,1
LNZL,30,140110,123000,830.0000000,830.0000000,830.0000000,830.0000000,0
LNZL,30,140110,130000,830.0000000,830.0000000,830.0000000,830.0000000,0
LNZL,30,140110,133000,830.0000000,830.0000000,830.0000000,830.0000000,4
LNZL,30,140110,140000,830.0000000,830.0000000,830.0000000,830.0000000,0
LNZL,30,140110,143000,830.0000000,830.0000000,830.0000000,830.0000000,0
LNZL,30,140110,150000,830.0000000,830.0000000,830.0000000,830.0000000,0
LNZL,30,140110,153000,830.0000000,830.0000000,830.0000000,830.0000000,2
LNZL,30,140110,160000,859.0000000,859.0000000,859.0000000,859.0000000,0
LNZL,30,140110,163000,859.0000000,859.0000000,859.0000000,859.0000000,0
LNZL,30,140110,170000,859.0000000,859.0000000,859.0000000,859.0000000,0
LNZL,30,140110,173000,859.0000000,859.0000000,859.0000000,859.0000000,0
LNZL,30,140110,180000,859.0000000,859.0000000,859.0000000,859.0000000,0
LNZL,30,140110,183000,859.0000000,859.0000000,859.0000000,859.0000000,0
LNZL,30,140110,190000,859.0000000,859.0000000,859.0000000,859.0000000,1
LNZL,30,150110,110000,840.7500000,840.7500000,840.7500000,840.7500000,0
LNZL,30,150110,113000,840.7500000,840.7500000,840.7500000,840.7500000,0
LNZL,30,150110,120000,840.7500000,840.7500000,840.7500000,840.7500000,0
LNZL,30,150110,123000,840.7500000,840.7500000,840.7500000,840.7500000,0
LNZL,30,150110,130000,840.7500000,840.7500000,840.7500000,840.7500000,0
LNZL,30,150110,133000,840.7500000,840.7500000,840.7500000,840.7500000,2
LNZL,30,150110,140000,840.7500000,840.7500000,840.7500000,840.7500000,0
LNZL,30,150110,143000,840.7500000,840.7500000,840.7500000,840.7500000,0
LNZL,30,150110,150000,840.7500000,840.7500000,840.7500000,840.7500000,0
LNZL,30,150110,153000,840.7500000,840.7500000,840.7500000,840.7500000,0
LNZL,30,150110,160000,840.7500000,840.7500000,840.7500000,840.7500000,0
LNZL,30,150110,163000,840.7500000,840.7500000,840.7500000,840.7500000,0
LNZL,30,150110,170000,840.7500000,840.7500000,840.7500000,840.7500000,0
LNZL,30,150110,173000,840.7500000,840.7500000,840.7500000,840.7500000,0
LNZL,30,150110,180000,840.7500000,840.7500000,840.7500000,840.7500000,0
LNZL,30,150110,183000,840.7500000,840.7500000,840.7500000,840.7500000,0
LNZL,30,150110,190000,840.7500000,840.7500000,840.7500000,840.7500000,0
LNZL,30,180110,110000,844.6200000,844.6200000,844.6200000,844.6200000,0
LNZL,30,180110,113000,844.6200000,844.6200000,844.6200000,844.6200000,0
LNZL,30,180110,120000,844.6200000,844.6200000,844.6200000,844.6200000,0
LNZL,30,180110,123000,844.6200000,844.6200000,844.6200000,844.6200000,1
LNZL,30,180110,130000,846.0000000,846.0000000,846.0000000,846.0000000,0
LNZL,30,180110,133000,846.0000000,846.0000000,846.0000000,846.0000000,0
LNZL,30,180110,140000,846.0000000,846.0000000,846.0000000,846.0000000,0
LNZL,30,180110,143000,846.0000000,846.0000000,846.0000000,846.0000000,0
LNZL,30,180110,150000,846.0000000,846.0000000,846.0000000,846.0000000,1
LNZL,30,180110,153000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,180110,160000,850.0000000,850.0000000,850.0000000,850.0000000,11
LNZL,30,180110,163000,850.0000000,850.0000000,850.0000000,850.0000000,120
LNZL,30,180110,170000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,180110,173000,850.0000000,850.0000000,850.0000000,850.0000000,0
LNZL,30,180110,180000,866.1500000,866.1500000,840.0000000,850.0000000,189
LNZL,30,180110,183000,850.0000000,850.0000000,850.0000000,850.0000000,4
LNZL,30,180110,190000,850.0000000,850.0000000,850.0000000,850.0000000,1
LNZL,30,190110,110000,860.0000000,860.0000000,860.0000000,860.0000000,2
LNZL,30,190110,113000,860.0000000,860.0000000,850.0000000,850.0000000,50
LNZL,30,190110,120000,860.0000000,860.0000000,860.0000000,860.0000000,20
LNZL,30,190110,123000,860.0000000,860.0000000,860.0000000,860.0000000,0
LNZL,30,190110,130000,860.0000000,860.0000000,860.0000000,860.0000000,12
LNZL,30,190110,133000,860.0000000,860.0000000,860.0000000,860.0000000,1
LNZL,30,190110,140000,865.0100000,865.0100000,865.0100000,865.0100000,0
LNZL,30,190110,143000,865.0100000,865.0100000,865.0100000,865.0100000,0
LNZL,30,190110,150000,865.0100000,865.0100000,865.0100000,865.0100000,3
LNZL,30,190110,153000,878.3000000,878.3000000,878.3000000,878.3000000,0
LNZL,30,190110,160000,878.3000000,878.3000000,878.3000000,878.3000000,1
LNZL,30,190110,163000,869.7400000,885.0000000,869.7400000,885.0000000,50
LNZL,30,190110,170000,866.0100000,866.0100000,866.0100000,866.0100000,0
LNZL,30,190110,173000,866.0100000,866.0100000,866.0100000,866.0100000,1
LNZL,30,190110,180000,920.0000000,920.0000000,920.0000000,920.0000000,0
LNZL,30,190110,183000,920.0000000,920.0000000,920.0000000,920.0000000,0
LNZL,30,190110,190000,883.9900000,920.0000000,883.9900000,920.0000000,1030
LNZL,30,200110,110000,870.0000000,870.0000000,870.0000000,870.0000000,2
LNZL,30,200110,113000,890.8100000,890.8100000,890.8100000,890.8100000,0
LNZL,30,200110,120000,890.8100000,890.8100000,890.8100000,890.8100000,0
LNZL,30,200110,123000,890.8100000,890.8100000,890.8100000,890.8100000,1
LNZL,30,200110,130000,915.4500000,915.4500000,915.4500000,915.4500000,0
LNZL,30,200110,133000,915.4500000,915.4500000,915.4500000,915.4500000,0
LNZL,30,200110,140000,915.4500000,915.4500000,915.4500000,915.4500000,0
LNZL,30,200110,143000,915.4500000,915.4500000,915.4500000,915.4500000,0
LNZL,30,200110,150000,915.4500000,915.4500000,915.4500000,915.4500000,1
LNZL,30,200110,153000,916.0000000,916.0000000,916.0000000,916.0000000,2
LNZL,30,200110,160000,906.6000000,906.6000000,906.6000000,906.6000000,2
LNZL,30,200110,163000,905.0000000,905.0000000,891.0000000,891.0000000,26
LNZL,30,200110,170000,891.0000000,891.0000000,891.0000000,891.0000000,1
LNZL,30,200110,173000,872.0000000,872.0000000,872.0000000,872.0000000,2
LNZL,30,200110,180000,872.0000000,914.6700000,871.0000000,914.6700000,15
LNZL,30,200110,183000,915.4300000,915.4300000,900.0000000,900.0000000,6
LNZL,30,200110,190000,880.0100000,880.0100000,880.0000000,880.0000000,96
LNZL,30,210110,110000,882.0600000,882.0600000,882.0600000,882.0600000,0
LNZL,30,210110,113000,882.0600000,882.0600000,882.0600000,882.0600000,0
LNZL,30,210110,120000,882.0600000,882.0600000,882.0600000,882.0600000,0
LNZL,30,210110,123000,882.0600000,882.0600000,882.0600000,882.0600000,2
LNZL,30,210110,130000,888.0000000,888.0000000,880.0000000,880.0000000,22
LNZL,30,210110,133000,850.0200000,850.0200000,850.0200000,850.0200000,0
LNZL,30,210110,140000,850.0200000,850.0200000,850.0200000,850.0200000,0
LNZL,30,210110,143000,850.0200000,850.0200000,850.0200000,850.0200000,0
LNZL,30,210110,150000,880.0100000,880.0100000,850.0200000,850.0200000,100
LNZL,30,210110,153000,880.0000000,880.0000000,880.0000000,880.0000000,0
LNZL,30,210110,160000,880.0000000,880.0000000,880.0000000,880.0000000,1
LNZL,30,210110,163000,880.0000000,880.0000000,880.0000000,880.0000000,0
LNZL,30,210110,170000,880.0000000,880.0000000,880.0000000,880.0000000,0
LNZL,30,210110,173000,880.0000000,880.0000000,880.0000000,880.0000000,0
LNZL,30,210110,180000,880.0000000,880.0000000,880.0000000,880.0000000,0
LNZL,30,210110,183000,880.0000000,880.0000000,880.0000000,880.0000000,0
LNZL,30,210110,190000,880.0000000,880.0000000,880.0000000,880.0000000,0
LNZL,30,220110,110000,885.0000000,885.0000000,885.0000000,885.0000000,50
LNZL,30,220110,113000,888.0000000,888.0000000,888.0000000,888.0000000,0
LNZL,30,220110,120000,887.8400000,888.0000000,887.8400000,888.0000000,20
LNZL,30,220110,123000,885.0000000,885.0000000,885.0000000,885.0000000,0
LNZL,30,220110,130000,885.0000000,885.0000000,885.0000000,885.0000000,3
LNZL,30,220110,133000,885.0000000,885.0000000,885.0000000,885.0000000,32
LNZL,30,220110,140000,888.0000000,888.0000000,888.0000000,888.0000000,20
LNZL,30,220110,143000,885.0000000,885.0000000,885.0000000,885.0000000,0
LNZL,30,220110,150000,885.0000000,885.0000000,885.0000000,885.0000000,0
LNZL,30,220110,153000,885.0000000,885.0000000,885.0000000,885.0000000,0
LNZL,30,220110,160000,885.0000000,885.0000000,885.0000000,885.0000000,0
LNZL,30,220110,163000,885.0000000,885.0000000,885.0000000,885.0000000,0
LNZL,30,220110,170000,885.0000000,885.0000000,885.0000000,885.0000000,0
